1;H=48;T=35;Hs=0.0;sp=2;sf=7;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=0; tx_trials=0; tx_power=2; tx_time_on_air=0; tx_counter=0; tx_frequency=0
85;H=52;T=33;Hs=56.2166;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=84; tx_frequency=868000000
89;H=71;T=26;Hs=55.7891;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=88; tx_frequency=868000000
93;H=80;T=24;Hs=55.61098;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=92; tx_frequency=868000000
97;H=87;T=24;Hs=54.47097;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=96; tx_frequency=868000000
101;H=91;T=23;Hs=54.32847;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=100; tx_frequency=868000000
105;H=95;T=23;Hs=54.29284;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=104; tx_frequency=868000000
109;H=95;T=23;Hs=54.72034;sp=2;sf=7;rx_timestamp=2111252685; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=108; tx_frequency=868000000
113;H=95;T=23;Hs=53.72283;sp=2;sf=7;rx_timestamp=3180831521; rssi=-129; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=112; tx_frequency=868000000
117;H=95;T=23;Hs=54.11472;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=116; tx_frequency=868000000
121;H=95;T=22;Hs=54.11472;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=120; tx_frequency=868000000
125;H=95;T=22;Hs=54.11472;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=124; tx_frequency=868000000
129;H=95;T=22;Hs=53.93659;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=128; tx_frequency=868000000
133;H=95;T=22;Hs=54.75597;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=132; tx_frequency=868000000
137;H=94;T=21;Hs=54.72034;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=136; tx_frequency=868000000
141;H=94;T=21;Hs=54.22159;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=140; tx_frequency=868000000
145;H=95;T=22;Hs=53.72283;sp=2;sf=7;rx_timestamp=3803862183; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=144; tx_frequency=868000000
149;H=49;T=35;Hs=55.04097;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=148; tx_frequency=868000000
