2024-07-16 10:57:45.834550;8;H=69;T=35;Hs=67.40293;sp=20;sf=12;lost_time=0;rx_timestamp=2119563110; rssi=-93; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;234;H=90;T=24;Hs=54.07909;sp=2;sf=12;lost_time=0;rx_timestamp=4187799971; rssi=-106; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;235;H=90;T=24;Hs=54.07909;sp=20;sf=7;lost_time=0;rx_timestamp=190727905; rssi=-91; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;236;H=90;T=24;Hs=54.07909;sp=20;sf=12;lost_time=0;rx_timestamp=493083093; rssi=-92; snr=7.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;237;H=94;T=24;Hs=54.72034;sp=2;sf=7;lost_time=0;rx_timestamp=792030659; rssi=-106; snr=4.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;238;H=94;T=24;Hs=54.72034;sp=2;sf=12;lost_time=1;rx_timestamp=1094390853; rssi=-106; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;239;H=94;T=24;Hs=54.72034;sp=20;sf=7;lost_time=0;rx_timestamp=1392282701; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;240;H=94;T=24;Hs=54.72034;sp=20;sf=12;lost_time=0;rx_timestamp=1694636938; rssi=-92; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;241;H=95;T=24;Hs=54.07909;sp=2;sf=7;lost_time=0;rx_timestamp=1993583537; rssi=-105; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;242;H=95;T=24;Hs=54.07909;sp=2;sf=12;lost_time=0;rx_timestamp=2295942516; rssi=-108; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;243;H=95;T=24;Hs=54.07909;sp=20;sf=7;lost_time=0;rx_timestamp=2593837663; rssi=-92; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;244;H=95;T=24;Hs=54.07909;sp=20;sf=12;lost_time=0;rx_timestamp=2896191085; rssi=-92; snr=8.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;246;H=58;T=31;Hs=54.11472;sp=2;sf=12;lost_time=0;rx_timestamp=2996642434; rssi=-93; snr=9.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
