1;H=85;T=26;Hs=0.0;sp=2;sf=7;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=67; tx_counter=1; tx_frequency=868000000
29;H=79;T=26;Hs=0.0;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=67; tx_counter=29; tx_frequency=868000000
30;H=79;T=26;Hs=0.0;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1647; tx_counter=30; tx_frequency=868000000
31;H=79;T=26;Hs=0.0;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=72; tx_counter=31; tx_frequency=868000000
32;H=79;T=26;Hs=0.0;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1811; tx_counter=32; tx_frequency=868000000
33;H=80;T=27;Hs=52.36907;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=33; tx_frequency=868000000
34;H=80;T=27;Hs=52.36907;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=34; tx_frequency=868000000
35;H=80;T=27;Hs=52.36907;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=78; tx_counter=35; tx_frequency=868000000
36;H=80;T=27;Hs=52.36907;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=36; tx_frequency=868000000
37;H=81;T=27;Hs=52.93908;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=37; tx_frequency=868000000
38;H=81;T=27;Hs=52.93908;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=38; tx_frequency=868000000
39;H=81;T=27;Hs=52.93908;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=78; tx_counter=39; tx_frequency=868000000
40;H=81;T=27;Hs=52.93908;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=40; tx_frequency=868000000
41;H=82;T=26;Hs=52.76096;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=41; tx_frequency=868000000
42;H=82;T=26;Hs=52.76096;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=42; tx_frequency=868000000
43;H=82;T=26;Hs=52.76096;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=78; tx_counter=43; tx_frequency=868000000
44;H=82;T=26;Hs=52.76096;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=44; tx_frequency=868000000
45;H=85;T=26;Hs=52.97471;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=45; tx_frequency=868000000
46;H=85;T=26;Hs=52.97471;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=46; tx_frequency=868000000
47;H=85;T=26;Hs=52.97471;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=78; tx_counter=47; tx_frequency=868000000
48;H=85;T=26;Hs=52.97471;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=48; tx_frequency=868000000
49;H=86;T=26;Hs=52.97471;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=49; tx_frequency=868000000
50;H=86;T=26;Hs=52.97471;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=50; tx_frequency=868000000
51;H=86;T=26;Hs=52.97471;sp=20;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=20; tx_time_on_air=78; tx_counter=51; tx_frequency=868000000
52;H=86;T=26;Hs=52.97471;sp=20;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=20; tx_time_on_air=1975; tx_counter=52; tx_frequency=868000000
53;H=83;T=26;Hs=52.86783;sp=2;sf=7;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=7; tx_trials=0; tx_power=2; tx_time_on_air=78; tx_counter=53; tx_frequency=868000000
54;H=83;T=26;Hs=52.86783;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=54; tx_frequency=868000000
